,Room_Id,Room_uniqueId,ElementId,Element_uniqueId,Type,Normal_to_center_room
433,215192,a79add17-780f-499e-a863-104a9aa9c91e-00034898,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
434,215192,a79add17-780f-499e-a863-104a9aa9c91e-00034898,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,Exterior - Insulation on Masonry,"(0.000000000, 1.000000000, 0.000000000)"
435,215192,a79add17-780f-499e-a863-104a9aa9c91e-00034898,160234,9e597f98-694d-4ada-b8ef-0e7459e0b930-000271ea,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
436,215192,a79add17-780f-499e-a863-104a9aa9c91e-00034898,157643,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cb,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
437,215192,a79add17-780f-499e-a863-104a9aa9c91e-00034898,144344,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233d8,Generic - 200mm,"(1.000000000, 0.000000000, 0.000000000)"
438,215194,a79add17-780f-499e-a863-104a9aa9c91e-0003489a,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
439,215194,a79add17-780f-499e-a863-104a9aa9c91e-0003489a,157640,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267c8,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
440,215194,a79add17-780f-499e-a863-104a9aa9c91e-0003489a,157644,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cc,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
441,215194,a79add17-780f-499e-a863-104a9aa9c91e-0003489a,157643,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cb,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
442,215194,a79add17-780f-499e-a863-104a9aa9c91e-0003489a,157642,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ca,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
443,215196,a79add17-780f-499e-a863-104a9aa9c91e-0003489c,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
444,215196,a79add17-780f-499e-a863-104a9aa9c91e-0003489c,144344,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233d8,Generic - 200mm,"(-1.000000000, 0.000000000, 0.000000000)"
